Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
2.1-0338,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,97.1401,97.1401
2.1-1114,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,6.373858333,6.373858333
2.1-0742,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,1.646805656,1.646805656
2.1-0741,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.063385434,0.063385434
2.1-1215,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,6.127206,6.127206
2.1-0779,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,22.19168333,22.19168333
2.1-0814,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,22.161784,22.161784
2.1-1115,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,13.314223,13.314223
2.1-0740,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,7.188633,7.188633
2.1-0334,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,1.203199945,1.203199945
2.1-0703,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,23.05871667,23.05871667
2.1-1101,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.045590499,0.045590499
2.1-1228,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,76.7022,76.7022
2.1-1087,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,9.61291,9.61291
2.1-1215,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,66.802952,66.802952
2.1-1090,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,4.852631667,4.852631667
2.1-0141,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,4.462785,4.462785
2.1-1337,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,3.77488,3.77488
2.1-1279,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,20.175584,20.175584
2.1-1181,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,5.492188333,5.492188333
2.1-1318,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,7.354926667,7.354926667
2.1-0252,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,189.371,189.371
2.1-1211,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.478116403,0.478116403
2.1-0387,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,7.90393,7.90393
2.1-1359,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,73.601472,73.601472
2.1-0347,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.080074745,0.080074745
2.1-0244,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,3.525713333,3.525713333
2.1-0345,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.020498244,0.020498244
2.1-1296,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,1.299124942,1.299124942
2.1-1307,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.135983957,0.135983957
2.1-0188,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,3.011466667,3.011466667
2.1-1325,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,8.080207,8.080207
2.1-1329,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,189.449,189.449
2.1-0857,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,11.8082,11.8082
2.1-0367,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.128752835,0.128752835
2.1-0709,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,11.968922,11.968922
2.1-0389,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,211.395,211.395
2.1-0861,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,2.87379,2.87379
2.1-0845,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.600379644,0.600379644
2.1-0789,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.181453148,0.181453148
2.1-0755,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,18.84256,18.84256
2.1-0313,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,6.00139,6.00139
2.1-0162,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,43.1713,43.1713
2.1-1310,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,6.949091667,6.949091667
2.1-1160,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,44.573237,44.573237
2.1-0709,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,95.3097,95.3097
2.1-0824,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.107772093,0.107772093
2.1-0412,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.091197874,0.091197874
2.1-0367,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,15.581027,15.581027
2.1-0398,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.616447689,0.616447689
2.1-0396,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,152.556,152.556
2.1-1161,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,7.152126667,7.152126667
2.1-0793,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.124984840,0.124984840
2.1-1283,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,7.942911667,7.942911667
2.1-1224,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,8.448491,8.448491
2.1-0787,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,67.695072,67.695072
2.1-0756,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,40.552392,40.552392
2.1-0769,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.574182444,0.574182444
2.1-1315,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.402003495,0.402003495
2.1-0771,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.661693569,0.661693569
2.1-0797,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,162.353,162.353
2.1-1209,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,5.38598,5.38598
2.1-0197,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.032992458,0.032992458
2.1-0391,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,145.628,145.628
2.1-0227,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,32.827262,32.827262
2.1-0718,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,18.72356833,18.72356833
2.1-0411,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,58.2789,58.2789
2.1-0886,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,30.779056,30.779056
2.1-0346,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,520.49836,520.49836
2.1-1127,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,6.167325,6.167325
2.1-0727,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,1.979521,1.979521
2.1-0223,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.928400310,0.928400310
2.1-0240,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,602.936928,602.936928
2.1-0806,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Single Stream,latency (ms),Open - Power,ResNet,,Arm Cortex-A78AE v8.2,TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,1.584034,1.584034
2.1-0249,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,297.005,297.005
2.1-0151,Krai,Available Cloud,Firefly-RK3588S (firefly),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,2.540565,2.540565
2.1-1094,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.059768447,0.059768447
2.1-1125,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,97.3526,97.3526
2.1-1268,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,3.611721873,3.611721873
2.1-0252,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.201022605,0.201022605
2.1-1249,Krai,Available Cloud,Khadas VIM4 (vim4),ARM Mali G52MP8(8EE),1,Inference,ResNet,Multi Stream,latency (ms),Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,111.356352,111.356352
2.1-0749,Krai,Available Cloud,NVIDIA Jetson AGX Orin,, ,Inference,ResNet,Offline,samples/s,Open - Power,ResNet,,Arm Cortex-A78AE v8.2,ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,328.684,328.684
2.1-1128,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.244581924,0.244581924
2.1-0277,Krai,Available Cloud,Firefly-RK3588S (firefly),ARM Mali-G610 MP4,1,Inference,ResNet,Single Stream,System energy (J) per stream*,Open - Power,ResNet,,RockChip RK3588S: Arm Cortex-A76 (big); Arm Cortex-A55 (LITTLE),ArmNN v22.05 (OpenCL),Edge,v2.1,1,open,Open,True,,ResNet,edge,0.020581685,0.020581685
2.1-1319,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Offline,System Watts,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),TFLite v2.7.1 (ruy),Edge,v2.1,1,open,Open,True,,ResNet,edge,7.741645,7.741645
2.1-1087,Krai,Available Cloud,Khadas VIM4 (vim4),, ,Inference,ResNet,Multi Stream,System energy (J) per stream*,Open - Power,ResNet,,Amlogic A311D2: Arm Cortex-A73 (big); Arm Cortex-A53 (LITTLE),ArmNN v22.05 (Neon),Edge,v2.1,1,open,Open,True,,ResNet,edge,6.324903479,6.324903479
